date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths
12/9/21,MN,12/2/21,12/8/21,948288,32567,10682,271,0,0
12/9/21,OR,12/2/21,12/8/21,398262,6065,5318,132,0,0
12/9/21,WY,12/2/21,12/8/21,112547,1281,1472,45,0,0
12/9/21,NJ,12/2/21,12/8/21,1283925,28032,28518,110,0,0
12/9/21,RI,12/2/21,12/8/21,187982,5876,2949,14,0,0
12/9/21,DC,12/2/21,12/8/21,68262,1215,1197,1,0,0
12/9/21,WI,12/2/21,12/8/21,1012189,25960,10260,213,0,0
12/9/21,IL,12/2/21,12/8/21,1867912,51918,29734,302,0,0
12/9/21,WV,12/2/21,12/8/21,303174,7225,5036,141,0,0
12/9/21,UT,12/2/21,12/8/21,608035,9901,3622,79,0,0
12/9/21,MS,12/2/21,12/8/21,517925,3287,10311,25,0,0
12/9/21,AR,12/2/21,12/8/21,537203,5455,9074,114,0,0
12/9/21,OK,12/2/21,12/8/21,676890,9378,10877,0,0,0
12/9/21,TN,12/2/21,12/8/21,1333418,13105,17675,403,0,0
12/9/21,PW,12/2/21,12/8/21,10,0,0,0,0,0
12/9/21,NY,12/2/21,12/8/21,1628399,51116,22869,268,0,0
12/9/21,IN,12/2/21,12/8/21,1140151,32962,17909,288,0,0
12/9/21,RMI,12/2/21,12/8/21,4,0,0,0,0,0
12/9/21,TX,12/2/21,12/8/21,4325026,29871,74355,428,0,0
12/9/21,HI,12/2/21,12/8/21,87368,728,1131,5,0,0
09/17/2020,AK,9/10/20,09/16/2020,6551,529,43,2,0,0
12/9/21,MD,12/2/21,12/8/21,597051,9766,11255,35,0,0
12/9/21,OH,12/2/21,12/8/21,1752508,53347,28932,760,0,0
12/9/21,DE,12/2/21,12/8/21,155992,3931,2280,29,0,0
6/10/21,NY,6/3/21,6/9/21,1154047,2244,19865,43,0,0
6/10/21,PA,6/3/21,6/9/21,1220804,3871,27470,146,0,0
6/10/21,IA,6/3/21,6/9/21,372187,573,6084,23,0,0
09/24/2020,AK,09/17/2020,09/23/2020,7193,642,44,1,0,0
6/10/21,MD,6/3/21,6/9/21,460863,796,9658,36,0,0
6/10/21,GA,6/3/21,6/9/21,1127110,2699,21029,171,0,0
6/10/21,ME,6/3/21,6/9/21,68449,463,842,6,0,0
6/10/21,WV,6/3/21,6/9/21,162727,785,2845,47,0,0
6/10/21,VT,6/3/21,6/9/21,24284,73,264,1,0,0
6/10/21,OK,6/3/21,6/9/21,454091,810,7323,10,0,0
6/10/21,TX,6/3/21,6/9/21,2936849,15763,51750,228,0,0
6/10/21,CO,6/3/21,6/9/21,552554,3144,6674,52,0,0
6/10/21,RMI,6/3/21,6/9/21,4,0,0,0,0,0
6/10/21,AR,6/3/21,6/9/21,343342,1428,6170,27,0,0
6/10/21,AS,6/3/21,6/9/21,0,0,0,0,0,0
6/10/21,HI,6/3/21,6/9/21,35820,372,530,0,0,0
6/10/21,ND,6/3/21,6/9/21,110296,254,1524,6,0,0
6/10/21,AL,6/3/21,6/9/21,546829,2241,11241,80,0,0
6/10/21,MS,6/3/21,6/9/21,318685,828,7347,25,0,0
6/10/21,NM,6/3/21,6/9/21,203825,603,4292,24,0,0
6/10/21,DE,6/3/21,6/9/21,107860,311,1837,6,0,0
6/10/21,PW,6/3/21,6/9/21,1,0,0,0,0,0
6/10/21,MT,6/3/21,6/9/21,112590,590,1635,16,0,0
6/10/21,DC,6/3/21,6/9/21,49127,116,1137,2,0,0
6/10/21,CT,6/3/21,6/9/21,348262,584,8257,12,0,0
6/10/21,LA,6/3/21,6/9/21,474674,2421,10632,38,0,0
6/10/21,NV,6/3/21,6/9/21,326591,1910,5616,23,0,0
6/10/21,OR,6/3/21,6/9/21,203933,1939,2716,40,0,0
6/10/21,FSM,6/3/21,6/9/21,1,0,0,0,0,0
6/10/21,RI,6/3/21,6/9/21,144673,199,2713,10,0,0
6/10/21,ID,6/3/21,6/9/21,193292,813,2115,19,0,0
6/10/21,WY,6/3/21,6/9/21,60941,497,725,5,0,0
6/10/21,WI,6/3/21,6/9/21,675729,1063,7994,101,0,0
6/10/21,KY,6/3/21,6/9/21,458125,1486,7104,45,0,0
6/10/21,SC,6/3/21,6/9/21,594444,1060,9747,34,0,0
6/10/21,MN,6/3/21,6/9/21,602542,1519,7732,17,0,0
6/10/21,VA,6/3/21,6/9/21,676373,1367,11215,51,0,0
6/10/21,NE,6/3/21,6/9/21,220555,230,2734,2,0,0
6/10/21,AZ,6/3/21,6/9/21,885002,2822,17707,65,0,0
6/10/21,NH,6/3/21,6/9/21,98996,205,1357,4,0,0
6/10/21,CA,6/3/21,6/9/21,3853677,6655,62039,309,0,0
6/10/21,NC,6/3/21,6/9/21,995173,3107,13546,44,0,0
6/10/21,NJ,6/3/21,6/9/21,1018487,1721,26314,68,0,0
6/10/21,MI,6/3/21,6/9/21,996058,2634,20668,252,0,0
6/10/21,NYC,6/3/21,6/9/21,953242,1776,33297,81,0,0
6/10/21,OH,6/3/21,6/9/21,1105717,2832,20400,70,0,0
6/10/21,MA,6/3/21,6/9/21,708459,1194,17917,31,0,0
6/10/21,KS,6/3/21,6/9/21,315758,924,5096,23,0,0
6/10/21,PR,6/3/21,6/9/21,139189,391,2525,13,0,0
6/10/21,IN,6/3/21,6/9/21,747802,3323,13705,69,0,0
6/10/21,MO,6/3/21,6/9/21,611037,3618,9612,66,0,0
6/10/21,TN,6/3/21,6/9/21,861948,1624,12428,22,0,0
6/10/21,FL,6/3/21,6/9/21,2332864,4874,36985,60,0,0
6/10/21,IL,6/3/21,6/9/21,1386252,3196,25412,172,0,0
6/10/21,VI,6/3/21,6/9/21,3652,113,28,0,0,0
6/10/21,SD,6/3/21,6/9/21,124299,86,2023,4,0,0
6/10/21,WA,6/3/21,6/9/21,441789,4248,5173,51,0,0
6/10/21,MP,6/3/21,6/9/21,183,0,2,0,0,0
6/10/21,UT,6/3/21,6/9/21,408422,1944,2319,13,0,0
6/10/21,GU,6/3/21,6/9/21,8230,37,139,0,0,0
2/11/21,NYC,2/4/21,2/10/21,649590,28710,27794,600,0,0
2/11/21,PA,2/4/21,2/10/21,888820,26878,22860,777,0,0
2/11/21,NY,2/4/21,2/10/21,854469,31407,17241,565,0,0
10/1/20,AK,09/24/2020,09/30/2020,8026,833,55,11,0,0
2/11/21,AS,2/4/21,2/10/21,0,0,0,0,0,0
2/11/21,HI,2/4/21,2/10/21,26806,483,465,2,0,0
2/11/21,PW,2/4/21,2/10/21,0,0,0,0,0,0
2/11/21,WV,2/4/21,2/10/21,125952,3474,2165,113,0,0
2/11/21,AR,2/4/21,2/10/21,315649,7412,5690,61,0,0
2/11/21,IA,2/4/21,2/10/21,327061,4753,5175,200,0,0
2/11/21,MA,2/4/21,2/10/21,548946,17829,15207,499,0,0
2/11/21,VT,2/4/21,2/10/21,12918,927,193,6,0,0
2/11/21,TX,2/4/21,2/10/21,2496235,81378,40685,2064,0,0
2/11/21,OK,2/4/21,2/10/21,408592,13530,3898,245,0,0
2/11/21,SD,2/4/21,2/10/21,109578,940,1813,35,0,0
2/11/21,CO,2/4/21,2/10/21,415881,9224,5857,97,0,0
2/11/21,MP,2/4/21,2/10/21,133,0,2,0,0,0
2/11/21,KS,2/4/21,2/10/21,286223,5936,4306,384,0,0
2/11/21,PR,2/4/21,2/10/21,96636,1652,1902,41,0,0
2/11/21,MS,2/4/21,2/10/21,283754,6432,6367,209,0,0
2/11/21,FSM,2/4/21,2/10/21,1,0,0,0,0,0
2/11/21,MI,2/4/21,2/10/21,624970,9135,15939,294,0,0
2/11/21,ID,2/4/21,2/10/21,166553,2390,1790,42,0,0
2/11/21,SC,2/4/21,2/10/21,473140,22346,7742,347,0,0
2/11/21,MN,2/4/21,2/10/21,469290,6162,6915,34,0,0
2/11/21,AZ,2/4/21,2/10/21,789262,21883,14462,886,0,0
2/11/21,WI,2/4/21,2/10/21,603257,7500,6701,209,0,0
2/11/21,CT,2/4/21,2/10/21,265496,8492,7326,169,0,0
2/11/21,NV,2/4/21,2/10/21,285795,5088,4581,208,0,0
2/11/21,VA,2/4/21,2/10/21,537248,23949,6921,349,0,0
2/11/21,RI,2/4/21,2/10/21,113673,2976,2437,57,0,0
2/11/21,KY,2/4/21,2/10/21,391017,12832,4126,314,0,0
2/11/21,OR,2/4/21,2/10/21,148475,3870,2044,53,0,0
2/11/21,NH,2/4/21,2/10/21,69247,2526,1116,40,0,0
2/11/21,LA,2/4/21,2/10/21,414723,8483,9212,206,0,0
2/11/21,NE,2/4/21,2/10/21,193128,2712,2526,7,0,0
2/11/21,NC,2/4/21,2/10/21,809807,26240,11695,428,0,0
2/11/21,WY,2/4/21,2/10/21,52888,602,647,23,0,0
2/11/21,DC,2/4/21,2/10/21,38348,1149,965,39,0,0
2/11/21,NJ,2/4/21,2/10/21,732674,26867,22250,557,0,0
2/11/21,CA,2/4/21,2/10/21,3502301,85768,44372,3390,0,0
2/11/21,MT,2/4/21,2/10/21,96594,1787,1318,20,0,0
2/11/21,MD,2/4/21,2/10/21,366666,9183,7445,225,0,0
2/11/21,MO,2/4/21,2/10/21,547699,9870,7531,112,0,0
2/11/21,OH,2/4/21,2/10/21,928631,21904,17991,433,0,0
2/11/21,GU,2/4/21,2/10/21,7673,55,130,1,0,0
2/11/21,WA,2/4/21,2/10/21,324996,8168,2612,107,0,0
2/11/21,GA,2/4/21,2/10/21,950908,28551,15422,835,0,0
2/11/21,NM,2/4/21,2/10/21,178790,3138,3461,123,0,0
2/11/21,VI,2/4/21,2/10/21,2505,65,25,1,0,0
2/11/21,ME,2/4/21,2/10/21,42064,1530,641,12,0,0
2/11/21,ND,2/4/21,2/10/21,98238,335,1437,7,0,0
2/11/21,AL,2/4/21,2/10/21,476015,10954,8888,687,0,0
2/11/21,IN,2/4/21,2/10/21,643305,11972,12000,597,0,0
2/11/21,RMI,2/4/21,2/10/21,4,0,0,0,0,0
2/11/21,TN,2/4/21,2/10/21,744270,16159,10728,700,0,0
2/11/21,DE,2/4/21,2/10/21,82157,2569,1544,54,0,0
2/11/21,UT,2/4/21,2/10/21,357316,7364,1772,72,0,0
2/11/21,FL,2/4/21,2/10/21,1798282,53664,28209,1187,0,0
2/11/21,IL,2/4/21,2/10/21,1152995,18764,21866,448,0,0
3/11/21,KS,3/4/21,3/10/21,298461,2074,4785,29,0,0
3/11/21,PA,3/4/21,3/10/21,964252,17535,24512,273,0,0
3/11/21,PW,3/4/21,3/10/21,0,0,0,0,0,0
3/11/21,GU,3/4/21,3/10/21,7756,11,133,2,0,0
3/11/21,AL,3/4/21,3/10/21,501400,4256,10219,193,0,0
3/11/21,GA,3/4/21,3/10/21,1028361,13865,18018,402,0,0
3/11/21,MS,3/4/21,3/10/21,298445,2769,6844,102,0,0
3/11/21,IL,3/4/21,3/10/21,1202709,11191,23069,217,0,0
3/11/21,VT,3/4/21,3/10/21,16095,893,217,2,0,0
3/11/21,ND,3/4/21,3/10/21,100617,546,1460,6,0,0
3/11/21,AR,3/4/21,3/10/21,326554,1850,5875,40,0,0
3/11/21,OH,3/4/21,3/10/21,983488,10883,18950,169,0,0
3/11/21,DE,3/4/21,3/10/21,89630,1438,1665,26,0,0
3/11/21,AS,3/4/21,3/10/21,0,0,0,0,0,0
3/11/21,WA,3/4/21,3/10/21,346741,4658,3104,163,0,0
3/11/21,ME,3/4/21,3/10/21,46448,1217,723,19,0,0
3/11/21,MP,3/4/21,3/10/21,146,2,2,0,0,0
3/11/21,MO,3/4/21,3/10/21,568364,3600,8638,154,0,0
3/11/21,NV,3/4/21,3/10/21,297147,2463,5067,80,0,0
3/11/21,WY,3/4/21,3/10/21,55015,396,691,9,0,0
3/11/21,NE,3/4/21,3/10/21,201693,2106,2590,11,0,0
3/11/21,KY,3/4/21,3/10/21,417289,4758,4850,179,0,0
3/11/21,ID,3/4/21,3/10/21,174245,1957,1901,26,0,0
3/11/21,MN,3/4/21,3/10/21,492496,6611,7176,171,0,0
3/11/21,WI,3/4/21,3/10/21,623152,4064,7141,75,0,0
3/11/21,CT,3/4/21,3/10/21,288657,5035,7752,74,0,0
3/11/21,NC,3/4/21,3/10/21,872573,11185,12528,123,0,0
3/11/21,DC,3/4/21,3/10/21,42006,1188,1037,14,0,0
3/11/21,NH,3/4/21,3/10/21,77465,1475,1187,12,0,0
3/11/21,RI,3/4/21,3/10/21,122828,2199,2554,23,0,0
3/11/21,FSM,3/4/21,3/10/21,1,0,0,0,0,0
3/11/21,NJ,3/4/21,3/10/21,822817,23341,23768,319,0,0
3/11/21,VA,3/4/21,3/10/21,588906,9119,9802,488,0,0
3/11/21,CA,3/4/21,3/10/21,3661458,30321,54217,1893,0,0
3/11/21,SC,3/4/21,3/10/21,528473,8477,8782,163,0,0
3/11/21,LA,3/4/21,3/10/21,435505,3711,9812,144,0,0
3/11/21,OR,3/4/21,3/10/21,158291,2003,2305,53,0,0
3/11/21,MT,3/4/21,3/10/21,101239,893,1385,14,0,0
3/11/21,AZ,3/4/21,3/10/21,828468,8652,16405,314,0,0
3/11/21,MI,3/4/21,3/10/21,662573,11811,16698,146,0,0
3/11/21,NY,3/4/21,3/10/21,950981,23040,18416,196,0,0
3/11/21,HI,3/4/21,3/10/21,28202,406,480,3,0,0
10/8/20,AK,10/1/20,10/7/20,9046,1020,59,4,0,0
3/11/21,FL,3/4/21,3/10/21,1957586,33472,31966,703,0,0
3/11/21,SD,3/4/21,3/10/21,113952,1122,1903,11,0,0
3/11/21,TN,3/4/21,3/10/21,781335,8840,11574,130,0,0
3/11/21,NM,3/4/21,3/10/21,187486,1589,3836,85,0,0
3/11/21,IN,3/4/21,3/10/21,669165,5654,12777,144,0,0
3/11/21,RMI,3/4/21,3/10/21,4,0,0,0,0,0
3/11/21,IA,3/4/21,3/10/21,341381,3219,5599,100,0,0
3/11/21,PR,3/4/21,3/10/21,102054,1187,2071,18,0,0
3/11/21,NYC,3/4/21,3/10/21,762049,26742,29870,434,0,0
3/11/21,MA,3/4/21,3/10/21,595264,10518,16509,257,0,0
3/11/21,MD,3/4/21,3/10/21,389566,5607,8002,84,0,0
3/11/21,VI,3/4/21,3/10/21,2761,66,25,0,0,0
3/11/21,UT,3/4/21,3/10/21,376287,3611,1994,40,0,0
3/11/21,TX,3/4/21,3/10/21,2676302,34593,46098,1248,0,0
3/11/21,OK,3/4/21,3/10/21,431397,4575,4699,167,0,0
3/11/21,WV,3/4/21,3/10/21,134161,1795,2317,21,0,0
3/11/21,CO,3/4/21,3/10/21,445393,7066,6065,43,0,0
11/11/21,OH,11/4/21,11/10/21,1585798,29590,26634,394,0,0
11/11/21,PR,11/4/21,11/10/21,186458,869,3252,13,0,0
11/11/21,UT,11/4/21,11/10/21,567696,11261,3325,64,0,0
11/11/21,IN,11/4/21,11/10/21,1043598,14259,16994,156,0,0
11/11/21,ME,11/4/21,11/10/21,110347,3874,1220,23,0,0
11/11/21,NM,11/4/21,11/10/21,288557,8887,5148,63,0,0
11/11/21,ND,11/4/21,11/10/21,153425,3568,1838,39,0,0
11/11/21,MA,11/4/21,11/10/21,869293,11334,19112,71,0,0
11/11/21,VI,11/4/21,11/10/21,7329,78,84,2,0,0
11/11/21,WA,11/4/21,11/10/21,747888,12399,6356,117,0,0
11/11/21,TX,11/4/21,11/10/21,4231597,22809,72348,681,0,0
11/11/21,IL,11/4/21,11/10/21,1727634,21852,28929,158,0,0
11/11/21,DE,11/4/21,11/10/21,144764,1687,2193,23,0,0
11/11/21,CO,11/4/21,11/10/21,772969,22562,8707,251,0,0
11/11/21,MO,11/4/21,11/10/21,871364,7359,12826,136,0,0
11/11/21,SD,11/4/21,11/10/21,158822,2699,2276,24,0,0
11/11/21,OK,11/4/21,11/10/21,650689,3926,10877,0,0,0
11/11/21,GU,11/4/21,11/10/21,18840,333,258,10,0,0
11/11/21,RMI,11/4/21,11/10/21,4,0,0,0,0,0
11/11/21,PA,11/4/21,11/10/21,1623786,31608,32212,472,0,0
11/11/21,MS,11/4/21,11/10/21,507776,2112,10182,48,0,0
11/11/21,MI,11/4/21,11/10/21,1329089,31593,24218,340,0,0
11/11/21,WI,11/4/21,11/10/21,913237,20209,9639,144,0,0
11/11/21,DC,11/4/21,11/10/21,65159,557,1193,0,0,0
11/11/21,MT,11/4/21,11/10/21,183213,4232,2451,55,0,0
11/11/21,WY,11/4/21,11/10/21,106698,2295,1298,55,0,0
11/11/21,CA,11/4/21,11/10/21,4963427,43531,72130,529,0,0
11/11/21,VA,11/4/21,11/10/21,939690,9272,14250,224,0,0
11/11/21,NH,11/4/21,11/10/21,142469,4691,1617,36,0,0
11/11/21,OR,11/4/21,11/10/21,376373,6556,4730,261,0,0
11/11/21,LA,11/4/21,11/10/21,763628,2937,14659,77,0,0
11/11/21,NC,11/4/21,11/10/21,1491774,11503,18711,133,0,0
11/11/21,FSM,11/4/21,11/10/21,7,0,0,0,0,0
11/11/21,MN,11/4/21,11/10/21,831522,23741,9623,210,0,0
11/11/21,SC,11/4/21,11/10/21,905179,4711,13921,121,0,0
11/11/21,NV,11/4/21,11/10/21,446285,4530,7795,119,0,0
11/11/21,NE,11/4/21,11/10/21,290862,6246,3416,57,0,0
11/11/21,KY,11/4/21,11/10/21,762326,8518,10062,229,0,0
11/11/21,AZ,11/4/21,11/10/21,1199277,23757,21527,254,0,0
11/11/21,ID,11/4/21,11/10/21,298634,4149,3703,103,0,0
11/11/21,RI,11/4/21,11/10/21,173290,1722,2887,6,0,0
11/11/21,NJ,11/4/21,11/10/21,1211423,9172,28133,123,0,0
11/11/21,CT,11/4/21,11/10/21,406752,2534,8809,33,0,0
11/11/21,FL,11/4/21,11/10/21,3701310,10503,60305,701,0,0
11/11/21,WV,11/4/21,11/10/21,279694,5184,4592,102,0,0
11/11/21,NY,11/4/21,11/10/21,1471499,25202,22032,174,0,0
11/11/21,IA,11/4/21,11/10/21,499279,8227,7166,97,0,0
11/11/21,NYC,11/4/21,11/10/21,1132334,6870,34657,77,0,0
11/11/21,KS,11/4/21,11/10/21,445269,6820,6603,150,0,0
11/11/21,AL,11/4/21,11/10/21,837339,3858,15910,242,0,0
11/11/21,TN,11/4/21,11/10/21,1292983,7837,16633,175,0,0
11/11/21,GA,11/4/21,11/10/21,1644995,6390,29746,436,0,0
11/11/21,AR,11/4/21,11/10/21,518824,3515,8736,66,0,0
10/15/2020,AK,10/8/20,10/14/2020,10387,1341,64,5,0,0
11/11/21,PW,11/4/21,11/10/21,10,0,0,0,0,0
11/11/21,HI,11/4/21,11/10/21,84678,785,1109,5,0,0
11/11/21,MD,11/4/21,11/10/21,567929,5033,11014,89,0,0
11/11/21,VT,11/4/21,11/10/21,42317,2066,395,11,0,0
11/11/21,AS,11/4/21,11/10/21,4,0,0,0,0,0
11/11/21,MP,11/4/21,11/10/21,380,50,3,0,0,0
8/12/21,NYC,8/5/21,8/11/21,995994,12767,33598,54,0,0
8/12/21,ME,8/5/21,8/11/21,72119,1123,903,3,0,0
8/12/21,WA,8/5/21,8/11/21,502878,17572,5632,65,0,0
8/12/21,PR,8/5/21,8/11/21,154557,5200,2643,49,0,0
10/22/2020,AK,10/15/2020,10/21/2020,11925,1538,68,4,0,0
8/12/21,IN,8/5/21,8/11/21,790926,13502,14110,71,0,0
8/12/21,MS,8/5/21,8/11/21,371712,18821,7710,113,0,0
8/12/21,MP,8/5/21,8/11/21,210,12,2,0,0,0
8/12/21,AL,8/5/21,8/11/21,619752,23936,11689,129,0,0
8/12/21,DE,8/5/21,8/11/21,111740,1340,1879,8,0,0
8/12/21,TX,8/5/21,8/11/21,3255501,105864,53896,538,0,0
8/12/21,NM,8/5/21,8/11/21,216494,3917,4437,20,0,0
8/12/21,OK,8/5/21,8/11/21,503552,14214,7592,63,0,0
8/12/21,TN,8/5/21,8/11/21,936221,26524,12880,113,0,0
8/12/21,MO,8/5/21,8/11/21,719029,19213,10448,209,0,0
8/12/21,MA,8/5/21,8/11/21,731821,7803,18121,34,0,0
8/12/21,FL,8/5/21,8/11/21,2806813,172579,40171,1092,0,0
8/12/21,MN,8/5/21,8/11/21,621838,6288,7851,33,0,0
8/12/21,DC,8/5/21,8/11/21,51853,995,1149,0,0,0
8/12/21,AZ,8/5/21,8/11/21,952797,17150,18406,116,0,0
8/12/21,CT,8/5/21,8/11/21,360552,3851,8297,5,0,0
8/12/21,NE,8/5/21,8/11/21,229405,2587,2852,26,0,0
8/12/21,NJ,8/5/21,8/11/21,1053398,9696,26663,39,0,0
8/12/21,WY,8/5/21,8/11/21,67583,1630,793,7,0,0
8/12/21,NV,8/5/21,8/11/21,368614,7478,6096,143,0,0
8/12/21,NC,8/5/21,8/11/21,1096991,33104,14102,164,0,0
8/12/21,KY,8/5/21,8/11/21,508223,17539,7391,43,0,0
8/12/21,NH,8/5/21,8/11/21,102353,1076,1393,4,0,0
8/12/21,ID,8/5/21,8/11/21,206523,3854,2235,26,0,0
8/12/21,RI,8/5/21,8/11/21,148636,1450,2734,1,0,0
8/12/21,FSM,8/5/21,8/11/21,7,0,0,0,0,0
8/12/21,VA,8/5/21,8/11/21,713195,12143,11576,45,0,0
8/12/21,WI,8/5/21,8/11/21,701109,8919,8313,17,0,0
8/12/21,LA,8/5/21,8/11/21,601941,39621,11407,277,0,0
8/12/21,MT,8/5/21,8/11/21,119123,1795,1725,8,0,0
8/12/21,OR,8/5/21,8/11/21,234393,9846,2918,42,0,0
8/12/21,CA,8/5/21,8/11/21,4156032,85690,63975,246,0,0
8/12/21,SC,8/5/21,8/11/21,648508,20305,10007,77,0,0
8/12/21,MI,8/5/21,8/11/21,1025004,10919,21251,45,0,0
8/12/21,ND,8/5/21,8/11/21,112743,811,1544,0,0,0
8/12/21,UT,8/5/21,8/11/21,442230,5744,2516,39,0,0
8/12/21,IA,8/5/21,8/11/21,387273,4872,6210,17,0,0
8/12/21,GA,8/5/21,8/11/21,1238384,38755,21893,160,0,0
8/12/21,SD,8/5/21,8/11/21,126457,858,2052,1,0,0
8/12/21,RMI,8/5/21,8/11/21,4,0,0,0,0,0
8/12/21,AS,8/5/21,8/11/21,0,0,0,0,0,0
8/12/21,VT,8/5/21,8/11/21,25482,489,271,3,0,0
8/12/21,GU,8/5/21,8/11/21,8865,213,143,0,0,0
8/12/21,VI,8/5/21,8/11/21,5093,316,41,2,0,0
8/12/21,AR,8/5/21,8/11/21,415809,15925,7270,212,0,0
8/12/21,PW,8/5/21,8/11/21,2,0,0,0,0,0
8/12/21,OH,8/5/21,8/11/21,1149318,14353,20839,93,0,0
8/12/21,PA,8/5/21,8/11/21,1257212,11752,27961,46,0,0
8/12/21,KS,8/5/21,8/11/21,345281,11780,5372,102,0,0
8/12/21,HI,8/5/21,8/11/21,47250,4032,663,50,0,0
8/12/21,WV,8/5/21,8/11/21,171196,2863,2974,18,0,0
8/12/21,NY,8/5/21,8/11/21,1191355,13268,20059,46,0,0
8/12/21,CO,8/5/21,8/11/21,585576,6938,7006,31,0,0
8/12/21,IL,8/5/21,8/11/21,1451094,20829,26047,88,0,0
8/12/21,MD,8/5/21,8/11/21,476070,5465,9870,30,0,0
9/1/22,TX,08/25/2022,08/31/2022,7784103,55655,89943,199,0,0
9/1/22,GU,08/25/2022,08/31/2022,57981,382,390,1,0,0
9/1/22,AS,08/25/2022,08/31/2022,8168,0,34,0,0,0
9/1/22,PW,08/25/2022,08/31/2022,5348,69,6,0,0,0
9/1/22,NYC,08/25/2022,08/31/2022,2817738,14902,41576,95,0,0
9/1/22,WV,08/25/2022,08/31/2022,582666,6242,7286,29,0,0
9/1/22,SD,08/25/2022,08/31/2022,257547,1292,2993,9,0,0
9/1/22,VT,08/25/2022,08/31/2022,140095,542,770,5,0,0
9/1/22,AL,08/25/2022,08/31/2022,1479605,15672,20048,7,0,0
9/1/22,TN,08/25/2022,08/31/2022,2292790,22352,27424,113,0,0
9/1/22,AR,08/25/2022,08/31/2022,932639,6758,11917,39,0,0
9/1/22,PR,08/25/2022,08/31/2022,924047,13849,4971,48,0,0
9/1/22,NY,08/25/2022,08/31/2022,3163847,15398,29328,60,0,0
9/1/22,MP,08/25/2022,08/31/2022,13120,70,40,0,0,0
10/29/2020,AK,10/22/2020,10/28/2020,14539,2614,71,3,0,0
9/1/22,FL,08/25/2022,08/31/2022,7042096,43726,79571,675,0,0
9/1/22,HI,08/25/2022,08/31/2022,340326,1731,1658,3,0,0
9/1/22,MS,08/25/2022,08/31/2022,913049,8144,12794,28,0,0
9/1/22,MD,08/25/2022,08/31/2022,1223111,7424,15188,52,0,0
9/1/22,KS,08/25/2022,08/31/2022,864520,5737,9021,56,0,0
9/1/22,IL,08/25/2022,08/31/2022,3687549,26207,39328,93,0,0
9/1/22,GA,08/25/2022,08/31/2022,2870610,17905,39740,134,0,0
9/1/22,IA,08/25/2022,08/31/2022,842647,4908,9939,34,0,0
9/1/22,ME,08/25/2022,08/31/2022,283147,1985,2512,7,0,0
9/1/22,NC,08/25/2022,08/31/2022,3120822,21898,26324,479,0,0
9/1/22,LA,08/25/2022,08/31/2022,1431011,12814,17870,48,0,0
9/1/22,NJ,08/25/2022,08/31/2022,2676932,15059,34551,64,0,0
9/1/22,NH,08/25/2022,08/31/2022,344386,1196,2662,10,0,0
9/1/22,MT,08/25/2022,08/31/2022,305560,1392,3502,1,0,0
9/1/22,AZ,08/25/2022,08/31/2022,2254337,8624,31114,67,0,0
9/1/22,ID,08/25/2022,08/31/2022,489400,2071,5115,15,0,0
9/1/22,CA,08/25/2022,08/31/2022,11075694,69010,94055,263,0,0
9/1/22,VA,08/25/2022,08/31/2022,2038886,17347,21395,99,0,0
9/1/22,WY,08/25/2022,08/31/2022,174828,615,1881,4,0,0
9/1/22,WI,08/25/2022,08/31/2022,1832392,10176,15071,45,0,0
9/1/22,DC,08/25/2022,08/31/2022,166166,593,1381,5,0,0
9/1/22,FSM,08/25/2022,08/31/2022,7632,707,26,4,0,0
9/1/22,OR,08/25/2022,08/31/2022,878149,4192,8412,47,0,0
9/1/22,CT,08/25/2022,08/31/2022,876017,3990,11269,74,0,0
9/1/22,SC,08/25/2022,08/31/2022,1674281,13261,18263,18,0,0
9/1/22,NE,08/25/2022,08/31/2022,522179,2998,4392,1,0,0
9/1/22,KY,08/25/2022,08/31/2022,1560608,18843,16679,76,0,0
9/1/22,MN,08/25/2022,08/31/2022,1639163,8388,13341,32,0,0
9/1/22,RI,08/25/2022,08/31/2022,398727,1743,3643,7,0,0
9/1/22,NV,08/25/2022,08/31/2022,833960,1801,11400,25,0,0
9/1/22,MI,08/25/2022,08/31/2022,2770359,19158,38038,131,0,0
9/1/22,DE,08/25/2022,08/31/2022,302955,1440,3105,7,0,0
9/1/22,MA,08/25/2022,08/31/2022,2005250,8796,21389,47,0,0
9/1/22,VI,08/25/2022,08/31/2022,22711,230,122,0,0,0
9/1/22,NM,08/25/2022,08/31/2022,611305,3299,8447,61,0,0
9/1/22,RMI,08/25/2022,08/31/2022,15042,1110,17,3,0,0
9/1/22,OK,08/25/2022,08/31/2022,1159272,9244,14668,26,0,0
9/1/22,UT,08/25/2022,08/31/2022,1029196,2926,4968,15,0,0
9/1/22,ND,08/25/2022,08/31/2022,263918,1364,2360,7,0,0
9/1/22,MO,08/25/2022,08/31/2022,1617900,8704,21435,87,0,0
9/1/22,CO,08/25/2022,08/31/2022,1633885,6146,13178,21,0,0
9/1/22,PA,08/25/2022,08/31/2022,3185916,18280,46608,107,0,0
9/1/22,WA,08/25/2022,08/31/2022,1785866,8425,13911,191,0,0
9/1/22,OH,08/25/2022,08/31/2022,3049546,23436,39388,94,0,0
9/1/22,IN,08/25/2022,08/31/2022,1895799,13272,24452,75,0,0
12/1/22,GU,11/24/2022,11/30/2022,59330,141,409,2,0,0
